,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
10,2,Evening Run,9916.5,3467,3499,233.0,Run,Run,,7299973019,2022-06-13T02:08:36Z,2022-06-12T19:08:36Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,6,5,0,1,0,False,False,False,False,everyone,False,,"[45.5264977645129, -122.6021290384233]","[45.52626206539571, -122.60243237949908]",2.86,4.32,86.9,20,True,148.6,170.0,False,True,181.4,42.8,7776476603,7776476603,garmin_push_9006126981,False,5,0,False,69.0,23871091,1,a7299973019,q{ztGhvhkV^Jd@?p@Fr@?v@Dv@?~AKv@An@JpBFfBC^EzBF~A?XCrAAhA@vALfAAb@@rAMHKDe@DA\FL?l@EfA?vCGx@Dh@Af@Cr@?x@@\FfACb@Gl@FdDOfAAZ@FEFa@Hu@DiAEy@AuFDaAF[JSl@s@x@_@hBWh@Sf@c@P[AEGEC?}AN{@N[Ba@Ag@]Wa@WqAAOJwBMsBQi@c@?YL_@Xm@fAa@`@SHW@OIMUEOCq@CeBTOVAZEZQb@q@H[Bg@Mi@Gq@K_@Ge@Dw@VkAXc@l@o@JEZUbA}@h@m@h@_@n@Qd@ET@XF^?j@EbAi@XE`@A^BTLV\@n@AFK@W[a@S]HkBdAgAPQFoAn@KLETDb@Pd@^b@`@B|@_@zAw@PEb@AFCf@e@^UJEL?bANVGHEd@e@t@_@^_@XCNDRETA`AN^Jp@DZNRFVD^@\PXBHJ@NMx@@NFHLJE@ECAGF}@A]IM[KSQk@E_@UWGk@Wm@Iu@S[G_@YWGg@EiAP]NSRUL[DIFYLGCa@g@WII@_Cx@{@Lc@Jg@Xc@^Ol@Bp@RTb@PZ?z@c@hAc@lDoCLa@?SEYUW_@Uc@GSBe@Lg@\e@HwAKe@@w@PYLq@f@a@b@o@n@YRSJ_@\e@j@In@A~@N|AZf@dAd@L@\CT?PBRHh@v@^`@n@TN@dAa@f@_@LEVQfAaA~@i@z@]n@Q`ACH@\Tx@`A`@j@Pd@D\YpBCN?R[r@E\@RAJY^]dA_Az@?HFBFA`@KVS\Mb@_@pAy@tAkAz@{@x@gBVmAH_ALHJ\B\CZM^Qb@Y`@aAlBUt@Sb@}@~@]f@Ol@o@d@Qf@In@m@jBYXe@FoB@i@DqAA_BFQ@WNGj@?VDpABdFBr@L^HDTBf@BdAIp@@jAEtCBj@EP]@o@AaGEgCGIUIaCDi@CoBBwAHm@@e@FO`@A`BCLHtFAbCG`@UDk@?iAP_AF_@Ng@FiEHeACoABc@ByC@e@Cc@?_ADy@Hs@B}CGaAFGFILEHCTwAAy@@SC}BEyBH_BEs@BYFgBHo@S_@D}@Ag@E[@cBCyBF{CMwA?m@B,2,,,
11,2,Afternoon Run,10024.0,3307,3323,47.0,Run,Run,,7293707995,2022-06-11T22:53:46Z,2022-06-11T15:53:46Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,2,3,1,1,0,False,False,False,False,everyone,False,,"[42.404475370422006, -124.42292651161551]","[42.40523451939225, -124.42221865989268]",3.031,4.369,84.9,22,True,144.4,167.0,False,True,24.6,-0.4,7769590311,7769590311,garmin_push_8998892467,False,0,0,False,52.0,23871091,1,a7293707995,}byaGhjlvV?h@Gd@OLIHA`@ZvCHd@PVBJI~@Bf@Cl@P^dAr@^H~@An@Dp@?\I^Cn@Mx@?\BbAEl@@RARGpCUfAAzAFf@ExAS~AMb@@jAAp@BpBGtB[fCQr@Dd@AtAJfC@zDa@v@MfA?nBDdC?b@EhAQj@D^@j@CvBAh@IhBm@h@GzAt@IH]BqAWu@Aq@D]HSBSHg@LoA@i@Fc@?s@E_@@oANcBEo@@mAGsAAgBTsCTsBBwAG}ARwED{@J}BBm@F_A?uCFkAPcBIg@?eCR{@Ne@@o@Fu@?e@EwD\k@Gg@@aBKcCCeA?wAFo@Ae@Fi@Ci@@m@Bk@JqA^q@Hk@@oAGs@Je@Di@Bu@A{BHe@?]GYWMBEJMBc@@c@Hc@VqARe@BeANgA`@}AVc@F}B@uALiATo@Di@L}BVm@LuANc@LqAPc@HoBt@i@\eAf@iAp@a@Rc@HKNCZM\Y^ICEGG@c@EcAq@_@k@w@}@kAcBiAsBmAgCEk@\wA@MNi@l@{AdBkFPq@^qCLgBGq@Mq@Sy@O{@Gs@OuBFy@@i@y@eD[y@Km@S_@][aB{@]_@w@oA[s@CK@k@L]BCNCdAb@t@Z`@Xr@Vt@^x@n@\DvBjAdBfAb@NrErBx@b@jAd@z@d@hDtAfAh@t@RjBNvA?hFUbJK~AGvA@hADBCH_@Dm@@wFCw@CsHGcCDuBWaDCGy@w@i@m@I?IHOl@CbBKrCO~AAl@UjBQ`@OHgA@GJCh@?tACxB@bEGx@?d@@DHBf@?d@EvBApCHTNHf@VJbHd@hBRrCJlAHpAV`BLZLV\F\BpAFX,2,,,
12,2,Afternoon Run,13977.7,4707,4725,113.0,Run,Run,,7288063515,2022-06-10T23:32:21Z,2022-06-10T16:32:21Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,,"[42.40493897348642, -124.42184641957283]","[42.405106108635664, -124.42140829749405]",2.97,3.83,85.2,24,True,144.9,160.0,False,True,25.2,-5.0,7763403921,7763403921,garmin_push_8992408482,False,0,0,False,79.0,23871091,1,a7288063515,yeyaGpclvVKkAIOyE]kAEaJk@uBQgAO_AIa@I_@EyCIUNId@ApB@z@Pp@~ApCJ^HtDBzDCr@CBa@JyFb@_BVgCRuAN}@HmJtA}ANi@JkFj@m@DwARk@Le@FcEr@i@PyA|@mAh@E@_@Ea@WgA_BOg@@o@Jq@Nk@j@uAnAiDj@iB~@wGBq@w@uEIo@IyA@iBIsBk@uA_@e@G[Hm@No@Xo@Dc@Ec@WQuGoCi@m@_A{@]c@w@gAWe@o@yAUu@y@oDQi@u@kAUMw@Uw@OoDCwE@y@E}I@eBEq@Fc@RIJEHMn@NxJDpGB~@Hv@Pz@FPl@rAVv@JjAPrAF|AOjFMjBAt@Dr@^zBHv@Z`Bf@~BRzAFZHhA@b@CXMTMb@Mx@?h@HXVpBAbAk@~FWd@iA|@Yd@oA~@qBvBa@d@}@|@uBpAk@P{@HsARu@DyAAo@De@Tw@h@w@p@uAbBc@b@a@Zk@PQBeAH{AFy@@iAFsDHsA?eBDmACu@Is@QoEaCsDeBSFQv@KLIDc@DQJY`@Wj@GB}@MMDq@hAK^a@Z@\CDC@GF@FRn@`@h@xArAb@TpCfAnBj@`APhANfBXpDb@pADt@CpA?b@BlAAn@Id@Kh@Sh@KzAc@XM^[l@gA~@qAVGzA^hBKdCm@^MpAWvAQpA]nAe@^GpAg@~Ag@^SnAi@rC_A\I|AQtBOj@IZWRiAAi@Na@`@cB?c@I[@UJYj@s@v@}AH_@H}@Jm@DyAAm@U_@{@{@_@s@Qi@Ea@Ps@t@qBJs@?eAGc@So@Ye@iBmAo@[uA_Ac@_@Y]mBaEW}@Is@CcAR_KAy@EiAKaAQ{@Qm@m@yAQ_AOeBO}DGsH@{DBk@JYNSh@O`NFvKAt@B`AT^D^Vd@h@R\n@nBH`@JP`@bB\`AVj@hAjBf@f@dB~AbChA~DrBxBlAxA~@`H~Cb@VzAn@h@LlBbA~B~@|Af@x@JdABp@Ch@E|AGbBAd@@j@Eb@?fCO`FIl@?t@Fz@N|BHfE\rAPp@BlALf@@fFd@xAHl@H,2,,,
13,2,Lunch Walk,4352.6,4448,5718,251.0,Walk,Walk,,7282237232,2022-06-09T18:14:33Z,2022-06-09T11:14:33Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,0,2,0,1,0,False,False,False,False,everyone,False,,"[42.328942185267806, -124.426189083606]","[42.3288784828037, -124.42582371644676]",0.979,2.252,51.1,26,True,97.9,120.0,False,True,189.6,-11.8,7757029174,7757029174,garmin_push_8985714511,False,0,0,False,10.0,23871091,1,a7282237232,{jjaGt~lvVHBFJGj@?XFf@EDLh@Hr@Bx@Mz@BVLTJzANDI@BECLHDN?LHDJJARFP@ZJd@Zj@VJRHFJB@BD?LIL@h@Lh@DLBJF`@\BT@EHDJAPQFAL?NDXBXCPBFDJ?HBh@Cp@Hp@AXCZKD@\E^CbAWH@BAZFHDLRD@JEFa@F@FHTfAD?d@]V_@Tg@J[T]H]JBDCDOG]BMFCz@EPBHHD^K`@Ad@UpAOb@?DPZFXFb@?^H_@OcBFi@FIZUBG@MFGXKb@]d@y@b@a@N]T}A@AJ@FLGRARK`@EDOdAQTOf@Ot@@BHIJOLc@@A@@LU^oAXUTIFUFGB?ROb@s@Ly@DCCPIjAMZAVKJGZSDIFCt@DHBPI^Ap@Op@AXER@FAVMb@DK@?CEGHRk@X_@T@DJKHBDTL?DC?GI`@PKKI?I@IQ?EFIECC??@GCYRODEC?O@SX}@@a@C[De@DM@WBUTSXsAJWT_A?UEKEBWn@SXMZSVQ\KFMNK^Uf@{@jAONIDBAHSJg@^y@Jw@\sADUAGC@KZ_@f@Yt@a@b@G\]\OTOPYAKJ[f@ON@DC^?RJ`@BNAz@A@E{@W{@Dy@L_@H{@L[H]EQOE_@AICIDI?GBCJF@?JEREFI@k@dA[`@CHSLYh@GVEHECIQMm@KO?LEDGNC?QSKEMCc@?iATMFo@Pe@?e@DSAi@MQBcAIU@[ESKY?MBURQGa@a@OGy@UQK{@IOGaAq@a@_@OGUCSGYBAE?IFGBOG]Wq@EW?yAOk@IaASaACq@Fa@SUAE@MEc@FE,2,,,
14,2,Evening Run,10877.0,3765,3783,206.0,Run,Run,,7273314296,2022-06-08T03:07:34Z,2022-06-07T20:07:34Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,10,3,0,1,0,False,False,False,False,everyone,False,,"[45.52641838788986, -122.60224202647805]","[45.52623272873461, -122.60244444943964]",2.889,5.46,85.4,23,True,155.5,184.0,False,True,179.6,40.0,7747370321,7747370321,garmin_push_8974951598,False,5,0,False,109.0,23871091,1,a7273314296,a{ztG`whkV\Fz@Fh@@JBBJ@bCCvBBjCTbADd@IxD?r@FbCC`CN\`@HZ?HFF\At@B~@@xHCn@BjBCvEB|EDlAKjDF|BBNHF\DDBHRBr@CrDJlCCz@CVYjASrBAh@BpACtGBLVXrA@x@Sz@m@`@ET?`BQfCIfDHpAIt@BRB`@C~A@dCEZk@Hm@ZIj@Bd@E|AEvCHvAGv@Ah@Id@Ap@G~AHrABZOJu@HsFEuDBuBB_@`@ItAKL_@DaA?i@C_@MIs@KEIAo@F}B@{B?mBEgAF]RMd@Ef@?fAEl@?d@CtBC`@H^J|@I`@W|AGT?rALb@AXGfAK~@ClAKr@@XEf@AHEJUBc@@s@JEf@GvAIN_@Fq@@cCC{@CaCIiBJ}@Bg@EkD@gBLeABeAI}@Co@Ku@@wBEiAJcCGkEDeACqAQqACuABcA@}BA{@D{BIeCB}@Ek@IWe@aA[Sc@KyANIICO?MJ_@Ve@z@s@f@i@bA_Bb@_AJq@VaAFc@Ds@?g@_@wBGcB@m@VeAAc@[e@u@u@eA}@a@OKIYAaBoAm@[IOi@c@y@a@Y@_AE{C]u@?]DmATc@Nk@JgAHa@Ji@b@a@b@g@p@OJMTOj@eArBSr@QPGPCX@HHQVUjAm@\]Va@r@g@\Yj@Ul@Ix@FvACjA[j@K\BNFT\B`@EPC@s@a@e@De@NkBp@s@J}@^[TGHYvAWLg@NQB_@EIKM[S[Qk@YWGOOIuAOm@Kc@O[QZT`@LnAD^Ll@`@VTRX`@jANND@\OXEXSRCLEJmA\_@f@W|@Sx@KlCi@r@\FKAo@IU[]g@Kg@Fw@^cAPsAE_@Dg@PaAp@a@TKLm@h@Y\[Na@XQ^QlAY`BBj@j@rACl@MZ_Ar@QDw@ZSXF`BHt@T\\J^MRSTa@Vu@Ze@`@MXBHBDT@l@Ij@@ZCp@BxBDt@h@~ADPDv@[nBIXKfACjGEb@Bd@Cd@@z@CLGBeC@{@J]R]HeD@w@AMBoABWC{ABcBJu@?k@EeBHEHI`@g@F]CeBB{AG_DFwAGkA@g@Ca@B]FUA_@KaAGeCFyA?e@Bu@AaABaEE[B,2,,,
15,2,Lunch Run,9668.9,3630,3722,334.0,Run,Run,,7266468382,2022-06-06T19:11:28Z,2022-06-06T12:11:28Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,8,3,0,1,0,False,False,False,False,everyone,False,,"[45.52661385387182, -122.60215376503766]","[45.526632545515895, -122.60333821177483]",2.664,4.717,85.0,22,True,152.7,178.0,False,True,180.8,45.2,7739978416,7739978416,garmin_push_8967209195,False,4,0,False,91.0,23871091,1,a7266468382,i|ztGnvhkVTBn@C~BH|CBxAAp@Dr@AdBPdACDKn@HbEHf@EtABzAChB?zBBN?JM@WDWV@f@Il@CVHXBrAAdAD\Ah@EnBETHl@Bf@GtA@h@Gj@Dl@ErDEp@C`B?zADhAGDCBOBq@NgADy@@mFCaB@u@NMDApCEnG@RO\aAPq@LsAVSb@Af@DBAFSLm@Xa@h@c@^c@p@m@TWZe@^u@\qAJs@Rs@H}@OwAg@eBGa@Cq@O[AIFq@FYAUEKOIQYICW@_@Sc@I]EmCeAWOi@MKByALWLQPi@ZONODUKi@a@[EQBe@RMLOFu@Vi@B_ATa@T[d@MfAa@Lc@FUNQ?WM_@m@EOSKYc@[UEISQi@QK?UBGAM@KCO@UQC@BDJFd@?VJ`@Fj@PJL^VZd@Pn@d@l@d@?nAQ\LRNJ@j@Kh@Cb@Ub@[dAg@`@O`@Df@[PGPDf@?N@TCLGr@q@r@UTYLCJAVFLCV?bAJfAZFCXJb@TP@LCb@TLBLH@JE\Sh@BJFJDLOe@Lu@AYIMm@e@YCg@]SCi@Uc@Eq@O]KIIg@Q]CEB]KMBCDSBKFOCUFULMPIFc@FWLICc@][KcBd@iA`@q@Ly@^k@b@INMh@Eb@mAf@UCKMSMSg@c@u@O]SKQS]IYQw@KYF_@Mh@NrALb@FLFt@v@JXDDRn@X`@FBH@b@Ev@SNINDf@Z^FdAWlAk@tAi@f@[HI\u@FWBWGq@U[_@Qc@CKB{@d@m@PmBUk@FWHYPqAj@UNw@x@]Ra@Z_@d@Uh@KZUbAERDp@DPR^Vr@@VS|@k@r@YRcAh@G^N|AXj@VNf@EZUXw@d@{@VKd@?Ln@@f@MvAGjDbAfCNl@JBdAWXONCnAI\IpAe@`@Sf@M^G\O?EE?}@Zo@Lm@Zs@T_AVm@JaA\OB[POTS`@[z@Mf@En@CdBGhA@rACX@l@Cb@BdACB[Bq@@sCJaBB_@HwBKg@Bc@Pe@Nk@@qBLsE?KBSPY`@}@FqBCyBIu@@{@EsA@e@B_ACcBN{ASqEBm@A_A@o@G{A@YHMd@?nGCt@Dj@Ph@Hz@?t@CLCDIBi@A_B@GGC}AAiCCq@We@ImA,2,,,
16,2,Afternoon Run,6543.3,2021,2027,135.0,Run,Run,,7256215176,2022-06-04T23:17:56Z,2022-06-04T16:17:56Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,9,4,0,1,0,False,False,False,False,everyone,False,,"[45.52647052332759, -122.60211797431111]","[45.526508912444115, -122.60241796262562]",3.238,4.917,88.7,22,True,156.6,174.0,False,True,181.0,48.2,7728709029,7728709029,garmin_push_8955064258,False,6,0,False,58.0,23871091,1,a7256215176,m{ztGfvhkV|@HNAzA@l@DdAIt@?dBDNBlCDrACLCHD^B`AC^DlAExB@bAC~ABdACx@Fz@ENGJa@VG~@EzAF`BIlBBvBC~@B|@E`@?l@Dd@KR@dAAjAIfBA^SLg@BmAKqCBgAAs@NiBN_Ah@y@f@e@j@]bAObAW\SBE@UEE{AA]@m@FO?m@KWKYa@O_@CSC_@Fk@HqA?Y[w@U]]Y_@E_@T[\Sd@_@h@QHOB[KKWM{ADs@LKp@Ul@Yd@[HMJa@?MAS]gAE[DsABMDmAFWV[P[xAmAp@u@f@c@^Wj@M~ACjAE\GPK`@Of@GZHXZJTFn@IFC?w@m@u@^iA^uAT]Jc@XKHSXAN?r@Rj@`@LTBNEpAu@l@Ub@UbAq@`@q@Rm@Ei@Wc@_@SQE]@kAh@]F_@Ei@Kw@@a@Nc@RiCxBaAf@IHa@t@S|@Yz@EP?`@Jn@f@jAHZ?ZCHOP{@h@_A\IHENAd@Bv@Jr@T`@XHf@YXk@Re@\c@h@KZLL^Df@BjAGtBFn@Pb@PXZVVNLBtAKv@Cp@IR@DB?FMT_@Ts@Ny@Ho@Ps@d@U\Q^Of@I`AA|AIfCA~EA^CBeCFu@Tu@Bc@HmEHGAE@GDm@KuA?c@@aA?oBHiCBo@t@e@Bg@Au@BcAA}@GqB?i@@q@AaAIi@Bg@A}@Je@KWA}@DqAAm@BkEIaDDgACe@@YH,2,,,
17,2,Lunch Run,9680.2,3292,3347,62.0,Run,Run,,7245056529,2022-06-02T19:27:41Z,2022-06-02T12:27:41Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,1,4,0,1,0,False,False,False,False,everyone,False,,"[45.52723621018231, -122.60273538529873]","[45.52565253339708, -122.60238242335618]",2.941,4.279,85.8,26,True,149.5,181.0,False,True,85.2,48.2,7716553913,7716553913,garmin_push_8942197650,False,0,0,False,71.0,23871091,1,a7245056529,e`{tGbzhkVIe@_@GSIe@Fm@Ak@Ei@@iAAw@Iu@EmB@iFIsDAm@BmBGg@Ae@BoACC@INI^Uf@CjGCn@?r@GL_C?}BDg@Bm@P_@@mBCg@@c@HwBEoBAyBDkAEeAKkB@mAIkCBcAGkCFUHMHEEC?QLo@vAm@dAGj@?p@Nt@~@`Df@jJNfBNjC@|@Ev@Mr@i@~AQr@Cx@BvAAbCBbACzB?r@G`AMt@k@`BMn@Ef@CrDGl@I`@]r@W`@a@ZcAXYROTKVOl@MfAMp@Wr@y@z@c@PSNg@Lg@?SNOj@Kl@Oj@UZa@J{AAu@DsC@mBE{@@EBK`@@j@Eh@?tCE|@AbB?`HC`@Cz@LdJGvDD|@ZJb@FnEALDHb@@JAzAG`DDj@BdCDF^H^?x@E~@?h@Cx@@x@C~AHf@ChA?^E\?fALlC?f@GvAHlBGbDAj@Ex@?^Dd@?h@F|BD`AAfDShH@n@B\Db@K~@AFC@DP@rCE~CFpBCb@F^`@|AAfADt@Ml@@h@OTCx@Bb@Hd@Dt@@b@?b@Gf@A^Ep@BfAAb@B`@G`@Dd@Vb@Vd@d@ZRf@T`@N`@P^JTDT@VKj@Dt@Aj@@`@H^Al@BlDCb@D`@?h@BVAXInADVGDaBAkFD{B?{AGaBBi@As@OgCGeBMe@Eq@{@cIQoBM}BF_BKG[CsC@c@ASEGIIc@Ci@Cq@?wBFcAGcDDuCAmBDgCFcBZgB?w@EeEB{CAu@GUGE]AEECe@?sDEoCBgEAsSByEHaA@w@BmHEaCMgC?kIGq@a@AeAF,2,,,
18,2,Afternoon Run,9897.4,3898,3909,306.0,Run,Run,,7240188526,2022-06-01T22:27:03Z,2022-06-01T15:27:03Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,1,2,0,1,0,False,False,False,False,everyone,False,,"[45.52650229074061, -122.60240069590509]","[45.52798571996391, -122.60229282081127]",2.539,4.036,82.7,27,True,155.3,176.0,False,True,179.6,41.8,7711269820,7711269820,garmin_push_8936546624,False,1,0,False,109.0,23871091,1,a7240188526,s{ztG`xhkV\GbAGjCDvAFr@At@FzA?zCFbCKpA?f@Hz@EbBF|A?hCHzAEFED[?m@BYLFf@Hf@CzBFx@A^@f@ElA@bAIJGx@NxAEf@Dj@Kp@CxCBvEIzABh@AZIHWDWNiBEwAAsCB}BDy@BERIbFFj@EdBAd@KVg@\}@Z{ARWLGV{@p@y@\i@d@eANc@h@kA\a@Zm@^e@t@iBLw@K{A?m@Q_BKYNsAES]]SMk@Oi@[i@IYK}@SaBm@i@Ki@?q@J]VSRcAd@g@YWMYDi@Zg@N[PmAX{Ap@[^C^Lh@ZVh@JZM\CPDNC~Ae@p@y@|@k@`AJPC\Yb@Yr@[l@c@RCRD^IrBXZHx@\`@D`@TVFJRIbAVj@GSHmA?KEGUI[U_@KQO_A]q@Q]CYIsAq@O?c@Iu@HWCa@P_@^c@H_@Te@[[IW@a@PeAVcA`@k@L}@f@[b@GX@TL`@b@X`@?x@g@\WvA]n@[jAmAV_@HW^Ov@k@`@Cl@Sd@Dd@XzA`@f@H|@Z|@d@n@@RJVBJL@PQfAFZJLA@GGCILcAAOQQa@Ug@MSQKAUQUCIImBa@g@Yy@Ys@EMFm@D{@n@eA`@g@Wa@QaBj@{Ab@[BUHc@Xe@b@Qj@Ib@[NKH]d@g@To@Fu@`@YHMEQ[MPK\CXDb@b@lA@VCPKb@e@d@OHa@Za@HIHEb@Bl@Dl@Lf@PV`@JRG\]p@_BPWZMX@PPJ`@@TUtBCj@?XBPZ|@f@z@VTPFL?jAQtAMj@AHD?HADQPa@V{@L_@JMJo@RURS^_@d@_@v@Ib@Ad@M`ACvD?tAAp@Gj@@JCNGB[@i@Ae@Bk@D_@Hi@?}@IuBLk@Ae@JGZ?EcBEw@BkBNMCo@?oCFQPMTKFc@Fg@@_@EYDiCCaACo@IiAAiA@]FgACg@HMHCJMdBC~DCr@ADIBITEhBDlBAp@B~@Eb@WFwAF_@JW@wBGe@@e@G[O@{BCw@DsBIw@?g@TIpAGdAHnBAuB@SCCI?uCIsC@m@COc@GyFD{AEYB_@C_@Iu@BaAGg@@w@L_@Me@?{AJo@A^Ih@CvA?,2,,,
19,2,Lunch Run,11319.3,3767,3767,86.0,Run,Run,,7233936674,2022-05-31T18:44:32Z,2022-05-31T11:44:32Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,0,4,0,1,0,False,False,False,False,everyone,False,,"[45.52739546634257, -122.60254771448672]","[45.526424841955304, -122.60380701161921]",3.005,4.422,86.5,25,True,150.9,166.0,False,True,86.6,50.0,7704457970,7704457970,garmin_push_8929297340,False,0,0,False,87.0,23871091,1,a7233936674,ea{tG|xhkVBc@CKeAAc@Do@A_@Gg@FmABaBSuE@iAEkC?g@Gk@F{FCm@C_@@CZGtKADQFINAFKT[?cAHgBAUB}@@}@EeB?iADe@C}A?mAEg@G[Gi@?k@Fw@BaAAg@EeADuAG}@KmAH[@[Ai@EgC@g@FCP`@bBCJIHODECOe@WcAC?g@|@e@j@Sj@Ef@Nr@l@bBl@~BLp@Ch@@x@p@fMAr@MbAMj@Wh@Sn@K~@An@@`CD|ACjFEt@Mt@m@rBMx@IjCK`AMv@m@rAW\gAh@a@Z]l@m@hCKv@Ql@IP_@^aAZg@@g@NY^Kn@G`AMl@KFcBGqBDg@CqCD_BCI?GHM\CfD@xAIpA?zAE`BBl@BlCArB?hHCpABn@Ax@Ll@XBb@Ph@HvAL\Bf@ATDFDF\Dd@GbADnCKdB@h@BPJJTFv@Bf@FvEAbCJp@?vCOh@DdABf@G|@CDu@DwAFi@FADFDb@?|@Dr@BNx@LzCFrAEjA@r@GjAFj@AnAF|@GdB?j@BrA?n@Dl@Cn@Aj@DrB@FEBa@AyBHc@Ds@BoDb@Gd@?RBHDVl@Fr@B~BAbAHxB\Hb@B`BKtBCrAFf@`@L@bA@N@dDKpAAj@KLEh@I|BFf@Fh@Ej@@vBIr@BrALd@RpAjA^RfAf@dALXAPk@BqA?EFCBBDZBbBBDLBdAAhAF`@Cf@@lALpADn@Cp@@p@ATCf@Bx@KHc@Do@?oBHqB@_CDs@EsBBgBQsD]}DE{@o@aFSaCKwB?{CF}Bd@oDPgBRwAZw@T{@L{@Du@AcBG{@e@oCQkBEeCD}@B_C\_CD}D?oBCwCD}BCcABu@AaCFuCC{BBiB@gDEuBBkCC{@A_BDoDCwC@eFE}@Di@OKq@Ey@?c@DkCGkA@KDKb@Ir@OlG@p@Hn@Bv@Cz@DvDA|@?xDOl@Ep@BrCE\SDOBu@G_AMc@Aa@@GEGsAKu@GeBEkFBiAAiEF{DCk@,2,,,
20,2,Evening Run,16115.6,5304,5313,197.0,Run,Run,,7229942915,2022-05-31T02:35:25Z,2022-05-30T19:35:25Z,(GMT-08:00) America/Los_Angeles,-25200.0,,,United States,6,4,0,1,0,False,False,False,False,everyone,False,,"[45.52643624134362, -122.60225418023765]","[45.5263854470104, -122.60393005795777]",3.038,4.851,86.8,20,True,154.6,173.0,False,True,178.4,4.4,7700111084,7700111084,garmin_push_8924429413,False,1,0,False,147.0,23871091,1,a7229942915,e{ztGbwhkVd@D~A?NFBDMbCCfF@j@Z`B@VCnE?|FBPXTv@PBfEBp@F\AlEH|B@tBIzSDR~@bA@ZCbIC`AIh@CbAQ~AAj@IvHBp@BPX`@d@Rt@@HF@J@`AFp@CrFJh@Et@@r@NtEZzCZjBZlCN`ALbC@rBJj@Dt@QjB@hFG|BAnBBpAEfFFrABhBEv@Bt@?jEGdDB|BDv@@jIEvB?fIFt@@r@CnDBtACvBAlFBr@Az@Fb@Ih@B`CEhE@lHBvAFl@JDzALVJlBCxBNtBGdGCtBNhBK`C?v@Cv@ItAA^G`DRxFJrCPxCSzCA\ERU|ESjBPb@^`@Tt@_@tBCp@Mj@C~@bA`@RTEVYRk@PeBl@oAt@w@~AqBl@i@lGeInAoA|@s@JcAFUVS`@EnBDbAUL}@Bs@CgGDkB?aHDcCAw@W_AIkAA{CEqALwKIuJDsBG{AF_A@}@AgI@kD@cB\wEEgBJcJEoBB}CAu@Bw@EcBD}BMW_BCy@@EK[WkAIu@H}AEKW?u@D_AA}@DuACyG@{@Aq@KOqEBoBHyCOKgBCiBBiA@kDGuH@sGGyE@_CLwDGuC?iCGwDDoC?gAMqDDoBCcDBuDGoCFaCAuFCc@BeBCaADiC?}FEmB?u@Mm@u@_AUOa@I]?{@ZMOCU?MLi@\]b@UbA}@V]Tc@Ru@RuAh@aBFu@CeAYyAM}A?URqABo@G]e@m@uCgCa@Ma@c@UCc@_@iCqAQEs@AkDk@cCTk@Rm@\cAN}@b@sBtBq@zA]n@yA|AK\DRHBfAaAf@o@|A_BtAg@v@E~AJzA]tAI\TJf@Gb@GAg@a@_@@}ChAk@Jo@Xe@^S`@Dl@V^XLz@ErDqBh@c@l@mAD_@C]S[o@[e@HeAh@cAPeCCWHuDrCi@Ra@^_@fAM`A@`Ah@vBDp@ARKRa@Zg@ViAb@Cl@HzANh@\RZ?d@u@Rs@Zc@`@Wj@B\TRVDZIhD@t@D^Rt@\d@`@Nb@AvAYzAGR@BBIPy@Z{Cj@w@\g@p@Uj@Op@IxBHdICnAuDPkBX}BDgAEUL}BC}ANiA@kBEgALc@d@SDoBHeBK}C@wAGm@@i@JgA?u@FqAWc@CcGJ_BGiB@IDELAn@ClGG`@WFw@?g@IIKBw@,2,,,
